"Domain","Domainrank","Origin","Target","Nofollow","Anchor","Deleted"
"welt.de","9","https://www.welt.de/wirtschaft/webwelt/article162446453/So-werden-Sie-ungewollte-PC-Programme-wieder-los.html","https://www.internet-sicherheit.de/wir-ueber-uns/team/alle-mitarbeiter/wojzechowski-chris.html","0","chris wojzechowski","0"
"edutags.de","9","https://www.edutags.de/browse?tags=21486","http://www.internet-sicherheit.de/service/tipps-zur-sicherheit/sicherheitstipps","0","http://www.internet-sicherheit.de/service/tipps-zur-sicherheit/sicherheitstipps","0"
"uni-trier.de","9","https://dblp.uni-trier.de/db/conf/kryptotag/index.html","https://www.internet-sicherheit.de/aktuelles/messen/andere/9-kryptotag/der-9-kypto-tag","0","9. krypto-tag home page","0"
"trojaner-board.de","9","https://www.trojaner-board.de/195190-etwas-eingefangen-fehlermeldung.html","https://www.internet-sicherheit.de/news/virenschutz-stark-verbessert-windows-defender-arbeitet-zuverlaessig","1","https://www.internet-sicherheit.de/n...-zuverlaessig/","0"
"ats-group.net","9","https://www.ats-group.net/glossarien/glossar-lexikon-it-sicherheit.html","http://www.internet-sicherheit.de/service/glossar","1","glossar institut für internet-sicherheit","0"
"circleid.com","9","https://circleid.com/posts/20100324_mit_2010_spam_conference_starts_tomorrow","http://www.internet-sicherheit.de/","0","http://www.internet-sicherheit.de/","0"
"eco.de","9","https://international.eco.de/mitglieder/institut-fuer-internet-sicherheit-ifis/","http://www.internet-sicherheit.de/","0","http://www.internet-sicherheit.de","0"
"inria.fr","9","http://www-sop.inria.fr/members/Nataliia.Bielova/service.html","https://www.internet-sicherheit.de/about-us/team/alle-mitarbeiter/urban-tobias","0","tobias urban","0"
"donauweb.at","8","https://donauweb.at/2009/11/","http://www.internet-sicherheit.de/","0","http://www.internet-sicherheit.de","0"
"bankstil.de","8","https://bankstil.de/initiative-starke-authentisierung-jetzt-zur-vorbeugung-gegen-cyber-kriminalitaet-gestartet/","https://www.internet-sicherheit.de/","0","https://www.internet-sicherheit.de/","0"
"largeanswers.org","8","https://www.largeanswers.org/warum/warum-ist-blockchain-so-wichtig/","https://www.internet-sicherheit.de/forschung/connectemscherlippe/blockchain/wie-ist-die-blockchain-aufgebaut.html","1","https://www.internet-sicherheit.de/forschung/connectemscherlippe/blockchain/wie-ist-die-blockchain-aufgebaut.html","0"
"myego.io","8","https://myego.io/2021/12/15/digital-identity-now-or-later/","https://www.internet-sicherheit.de/aktuelles/news-mitteilungen/hoechste-zeit-fuer-mehr-digitale-selbstbestimmung-europa-und-deutschland-treiben-self-sovereign-identity-ssi-voran.html","0","pioneering role in the eu","0"
"tigges.legal","8","https://www.tigges.legal/digitaler-vc-stammtisch-dus-maerz-2022-cybersicherheit-in-krisensituationen.html","https://www.internet-sicherheit.de/index.html","0","institut für internet-sicherheit (if(is))","0"
"cepharum.de","8","https://blog.cepharum.de/de/glossar-it.html","http://www.internet-sicherheit.de/institut/buch-sicher-im-internet/workshops-und-themen/verschluesselung-und-identitaeten/ssltls-verschluesselung","0","institut für internet-sicherheit","0"
"hostblogger.de","8","https://www.hostblogger.de/blog/archives/2008/04.html/","http://www.internet-sicherheit.de/","0","institut für internet-sicherheit","0"
"handwerksblatt.de","8","https://www.handwerksblatt.de/themen-specials/cyber-attacken-auf-handwerksbetriebe/hackerangriffe-auch-der-mittelstand-ist-in-gefahr","https://www.internet-sicherheit.de/","1","institut für internetsicherheit an der westfälischen hochschule","0"
"pc-notfallklinik.de","8","https://www.pc-notfallklinik.de/viewtopic.php?t=1830&start=40","https://www.internet-sicherheit.de/news/virenschutz-stark-verbessert-windows-defender-arbeitet-zuverlaessig","0","https://www.internet-sicherheit.de/news ... erlaessig/","0"
"letscast.fm","8","https://pottcastdigital.letscast.fm/episode/42-mit-trustcerts-gruender-mirko-mollik-cyber-security","https://www.internet-sicherheit.de/","0","institut für internetsicherheit","0"
"scienceblogs.de","8","https://scienceblogs.de/klausis-krypto-kolumne/2014/08/21/die-grundlagenkrise-der-kryptografie-teil-1/","https://www.internet-sicherheit.de/","1","https://www.internet-sicherheit.de/","0"
"deutsche-startups.de","8","https://www.deutsche-startups.de/2019/03/06/cybersecurity-ruhrgebiet/","https://www.internet-sicherheit.de/","0","institut für internet-sicherheit","0"
"rub.de","8","https://informatik.rub.de/syssec/forschung/abgeschlossene-projekte/mobe/","http://www.internet-sicherheit.de/","0","if(is)","0"
"verbraucher-magazin.net","7","https://www.verbraucher-magazin.net/2013/12/vorsicht-betrugerische-online-shops.html","https://www.internet-sicherheit.de/aktuelles/mitteilungen/nachricht/nachricht-detail/vorsicht-betruegerische-online-shops-zur-weihnach","0","institut für internet-sicherheit if(is)","0"
"identity-economy.de","7","https://identity-economy.de/initiative-starke-authentisierung-jetzt-zur-vorbeugung-gegen-cyber-kriminalitaet-gestartet","https://www.internet-sicherheit.de/","0","https://www.internet-sicherheit.de/","0"
"michael-schoefer.de","7","https://www.michael-schoefer.de/artikel2/ms2328.html","https://www.internet-sicherheit.de/aktuelles/news-mitteilungen/news-detailseite/?tx_ttnews[year]=2018&tx_ttnews[month]=03&tx_ttnews[day]=29&tx_ttnews[tt_news]=1000&cHash=9c9b445b6d8746335efe9f45fa47dbf1","0","institut für internet-sicherheit","0"
"piratenpartei.at","7","https://wiki.piratenpartei.at/wiki/AG:Datenschutz","http://www.internet-sicherheit.de/institut/buch-sicher-im-internet/workshops-und-themen/verschluesselung-und-identitaeten/kryptographie","1","workshop: kryptographie","0"
"ruhrhub.de","7","https://ruhrhub.de/blog/trustcerts-mit-der-blockchain-wollen-sie-aus-dem-ruhrpott-in-die-welt","https://www.internet-sicherheit.de/","0","institut für internet sicherheit","0"
"vpn-zum-ikva-beweisforum.de","7","https://www.vpn-zum-ikva-beweisforum.de/66907274nx66014/verantwortungsloses-weltgeschehen-f47/hacken-t434.html","http://www.internet-sicherheit.de/aktuelles/mitteilungen/nachricht/nachricht-detail/fremde-hacken-homepage-von-schalke-04-das-ifi","0","http://www.internet-sicherheit.de/aktue ... 4-das-ifi/","0"
"mailbox.org","7","https://mailbox.org/de/post/sicherer-e-mail-dienst-mailbox-org-erneut-testsieger-bei-stiftung-warentest-5988","https://www.internet-sicherheit.de/","0","instituts für internet-sicherheit if(is)","0"
"dewiki.de","6","https://dewiki.de/Lexikon/Tier_(Netzwerke)","http://www.internet-sicherheit.de/fileadmin/docs/publikationen/Internet-Deutschland-Struktur-und-Aufbau-Pohlmann-Dieriechs-01_10_05.pdf","1","internet deutschland - struktur und aufbau.","0"
"digitalcourage.de","6","https://2017.digitalcourage.de/blog/2016/ueberwachungsgesamtrechnung.html","https://www.internet-sicherheit.de/fileadmin/docs/downloads/andere_studien_dokumente/TeleTrusT/2012-TeleTrusT_Thesenpapier_Gesundheitstelematik_01.pdf","0","thesenpapier zur gesundheitstelematik: teletrust – bundesverband it-sicherheit e.v.","0"
"it-sicherheit-in-der-wirtschaft.de","6","https://www.it-sicherheit-in-der-wirtschaft.de/ITS/Redaktion/DE/Meldungen/2015/2015-10-26-deutscher-it-security-nachwuchs-wird-vize-europameister.html","https://www.internet-sicherheit.de/","0","öffnet einzelsicht","0"
"spiegel.de","6","https://www.spiegel.de/netzwelt/netzpolitik/ec-karten-trotz-sinkender-anzahl-der-skimming-faelle-millionenschaeden-a-910346.html","https://www.internet-sicherheit.de/wir-ueber-uns/team/mitarbeiter/mitarbeiter-detail/Pohlmann","0","norbert pohlmann","0"
"basicthinking.de","6","https://www.basicthinking.de/blog/2010/06/16/telekommarkt-europa-von-sprachsuchen-handy-trojanern-und-netzkooperationen/","http://www.internet-sicherheit.de/","0","fachhochschule gelsenkirchen am institut für internet-sicherheit","0"
"einbruchsicher.blog","6","https://einbruchsicher.blog/beim-neubau-sicherheitstechnik-einplanen","https://www.internet-sicherheit.de/","0","institut für internet-sicherheit","0"
"onlinerlandsaar.de","5","https://www.onlinerlandsaar.de/training/internetkurse-mit-laptops-ausgelaufen/linktipps/linkliste-senioren-surfen-sicher/","http://www.internet-sicherheit.de/","0","www.internet-sicherheit.de","0"
"nalasu.org","5","https://nalasu.org/2010/03/links-it-sicherheit-security/","http://www.internet-sicherheit.de/","0","http://www.internet-sicherheit.de/","0"
"trustworthyictonfire.com","5","http://www.trustworthyictonfire.com/about/partners/ifis-teletrust","http://www.internet-sicherheit.de/","0","ifis","0"
"mynetx.net","5","https://mynetx.net/de/1278/schutz-vor-kriminellen-datendieben","http://www.internet-sicherheit.de/","0","institut für internetsicherheit","0"
"perl-community.de","5","http://www.perl-community.de/bat/poard/thread/19430","http://www.internet-sicherheit.de/crypto-poster","1","krypto verfahren","0"
"zera.de","5","https://www.zera.de/de/unternehmen/fachthemen/smart-meter-wissen/smart-meter-abkuerzungen/","http://www.internet-sicherheit.de/","0","www.internet-sicherheit.de","0"
"dirks-computerecke.de","5","https://www.dirks-computerecke.de/internet/e-mail-sicherheitsloesungen.htm","https://www.internet-sicherheit.de/sicher-im-internet-das-buch/workshops-und-themen/verschluesselung-und-identitaeten/ssltls-verschluesselung.html","0","einer verschlüsselten verbindung via ssl/tls","0"
"seedmatch.de","5","https://blog.seedmatch.de/ich-moechte-secucloud-aktiv-mit-meiner-expertise-unterstuetzen-prof-dr-pohlmann-im-interview/","http://www.internet-sicherheit.de/","0","if(is)","0"
"schwerin.de","5","https://www.schwerin.de/mein-schwerin/leben/gesellschaft-soziales/senioren-pflege/sicherheit/sicher-unterwegs-im-weltweiten-netz/","http://www.internet-sicherheit.de/","0","www.internet-sicherheit.de","0"
"ibusiness.de","5","https://www.ibusiness.de/aktuell/db/427067fb.html","http://www.internet-sicherheit.de/","0","zur homepage dieses unternehmens","0"
"kes.info","5","http://2014.kes.info/archiv/heft/abonnent/07-4/07-4-060.htm","http://www.internet-sicherheit.de/","0","www.internet-sicherheit.de","1"
"cyclesec.com","4","https://cyclesec.com/2017/07/06/cyclesec-quellenstudium-02-need-to-know-prinzip/","https://www.internet-sicherheit.de/service/glossar/eintrag.html?uid=384&cHash=b4fe6c2187a2854f41fd5adc10097821","0","glossar","0"
"agitano.com","4","https://www.agitano.com/internet-kennzahlen-system-iks-online-plattform-offiziell-gestartet/49123","http://www.internet-sicherheit.de/aktuelles/mitteilungen/nachricht/nachricht-detail/internet-kennzahlen-system-iks-oeffentliche-onl","0","institut für internet-sicherheit 2013","0"
"wort.lu","4","https://www.wort.lu/de/panorama/die-kryptowaehrung-bitcoin-53d73d78b9b398870804c941","http://www.internet-sicherheit.de/","0","institut für internet-sicherheit","0"
"totalwar.org","4","https://forums.totalwar.org/vb/showthread.php/123454-The-EB-Face-Database-Faces-Required-For-EBII!/page12","http://www.internet-sicherheit.de/fileadmin/images/team/Portrait_Norbert_Pohlmann_2009.JPG","1","http://www.internet-sicherheit.de/fi...lmann_2009.jpg","0"
"veri-media.io","3","https://veri-media.io/news/?p=3943","https://www.internet-sicherheit.de/?L=2","0","institute for internet-security","1"
"sicherheitsforschung.nrw","3","https://wiki.sicherheitsforschung.nrw/institut-fuer-internet-sicherheit/","https://bl.internet-sicherheit.de/","0","website.","0"
"kurierverlag.de","3","https://www.kurierverlag.de/multimedia/bei-netzwerkkameras-immer-das-standardpasswort-aendern-zr-4490405.html","http://www.internet-sicherheit.de/service/tipps-zur-sicherheit","1","institut für internetsicherheit","0"
"enquetebeteiligung.de","3","https://neutralitaet.enquetebeteiligung.de/proposal/295-Erhebung_zur_Netzauslastung","http://www.internet-sicherheit.de/forschung/aktuelle-forschungsprojekte/deutscher-internet-index","0","deutscher internet-index (dix)","0"
"springerprofessional.de","3","https://www.springerprofessional.de/enterprise-identity-und-access-management/17024198","https://www.internet-sicherheit.de/forschung/identity-management/idm-referenzmodell.html","0","https://​www.​internet-sicherheit.​de/​forschung/​identity-management/​idm-referenzmodell.​html","0"
"brainguide.de","3","https://redaktion.brainguide.de/Institut-fuer-Internet-Sicherheit","http://www.internet-sicherheit.de/","0","internet-sicherheit.de","0"
"know-now.de","3","https://know-now.de/institut-fur-internet-sicherheit/","http://www.internet-sicherheit.de/","1","link aufrufen","0"
"shopanbieter.de","3","https://www.shopanbieter.de/873-spam-verstopft-mailsysteme","http://www.internet-sicherheit.de/online-fragebogen/displayRegister.do","0","anmeldung geht es hier","0"
"crossover-agm.de","3","https://crossover-agm.de/Trusted_Computing","https://www.internet-sicherheit.de/sicher-im-internet-das-buch/workshops-und-themen/internet-und-struktur/das-internet-und-phasen-der-internet-sicherheit/praeventive-sicherheitsmechanismen.html","1","institut für internet-sicherheit – if(is): präventive sicherheitsmechanismen.","0"
"swnation.de","3","https://www.swnation.de/forum/4098-accountsicherheit-authenticator-co.html","http://www.internet-sicherheit.de/fileadmin/docs/publikationen/dietrich/Christian-J-Dietrich_MA-Thesis_Web-Authentisierung-per-ePA.pdf","1","hier","0"
"gegenwind-vogelsberg.de","3","http://www.gegenwind-vogelsberg.de/studie-botnetze-koennen-das-stromnetz-sabotieren/","https://www.internet-sicherheit.de/forschung/botnetze.html","0","was ist ein botnetz","0"
"bgland24.de","3","https://www.bgland24.de/netzwelt/computerfallstricke-peinliche-situationen-vermeiden-zr-6398754.html","https://www.internet-sicherheit.de/","1","sicherheitsexperten","0"
"0385.de","2","https://0385.de/mein-schwerin/leben/gesellschaft-soziales/senioren-pflege/sicherheit/sicher-unterwegs-im-weltweiten-netz/","http://www.internet-sicherheit.de/","0","www.internet-sicherheit.de","0"
"fachschaftinformatik.de","2","https://fachschaftinformatik.de/home.html?page_n18=15","https://www.internet-sicherheit.de/aktuelles/news-mitteilungen/news-detailseite/article/neue-lehrveranstaltung-practical-security-attacks-and-exploitation","0","practical security attacks and exploitation","0"
"immobilienforum-schwerin.de","2","https://www.immobilienforum-schwerin.de/mein-schwerin/leben/gesellschaft-soziales/senioren-pflege/sicherheit/sicher-unterwegs-im-weltweiten-netz/","http://www.internet-sicherheit.de/","0","www.internet-sicherheit.de","0"
"abitur-und-studium.de","2","https://www.abitur-und-studium.de/Blogs/Frankfurt-University-of-Applied-Sciences/IT-Schutz-gegen-kriminelle-Angriffe-FH-Informatiker-an-Forschung-fuer-IT-Fruehwarnsystem-beteiligt","http://www.internet-sicherheit.de/de/institut/forschung/aktuelle-forschungsprojekte/internet-fruehwarnsysteme/iaid","1","http://www.internet-sicherheit.de/de/institut/forschung/aktuelle-forschungsprojekte/internet-fruehwarnsysteme/iaid/","0"
"science-allemagne.fr","2","https://www.science-allemagne.fr/science-de-lingenieur/tic-et-transports/internet/lindex-internet-allemand-dix-pour-un-developpement-optimal-dinternet/","http://www.internet-sicherheit.de/","0","http://www.internet-sicherheit.de","0"
"weblogit.net","2","https://weblogit.net/eine-bitte-an-euch-schaut-die-snowden-doku-citizenfour-an-55395/","http://www.internet-sicherheit.de/institut/buch-sicher-im-internet/workshops-und-themen/verschluesselung-und-identitaeten/kryptographie/grundlagen-der-kryptographie","0","mehr über kryptografie zu lernen","0"
"dischue.de","2","https://dischue.de/2013/05/drosselung-der-telekom-trifft-auch-bestandskunden/","https://www.internet-sicherheit.de/fileadmin/docs/pressemitteilungen/2013-05-01_Kommentar_Telekom.pdf","1","http://www.internet-sicherheit.de/fileadmin/docs/pressemitteilungen/2013-05-01_kommentar_telekom.pdf","0"
"infosecuritymagazine.be","2","https://www.infosecuritymagazine.be/nieuws/hackers-weten-blurry-box-encryptietechnologie-niet-te-kraken-tijdens-hackerscontest","https://www.internet-sicherheit.de/?L=2","0","institute for internet security - if(is)","0"
"wasserburg24.de","2","https://www.wasserburg24.de/netzwelt/cloudbleed-bei-betroffenen-diensten-passwort-aendern-zr-7525131.html","https://www.internet-sicherheit.de/aktuelles/news-mitteilungen/news-detailseite.html?cHash=c48dec9602986c9d117eac283414c783&tx_ttnews[tt_news]=906","1","ifis","0"
"hallo-muenchen.de","2","https://www.hallo-muenchen.de/multimedia/cloudbleed-bei-betroffenen-diensten-passwort-aendern-zr-7525131.html","https://www.internet-sicherheit.de/aktuelles/news-mitteilungen/news-detailseite.html?cHash=c48dec9602986c9d117eac283414c783&tx_ttnews[tt_news]=906","1","ifis","0"
"promissum.legal","2","https://www.promissum.legal/digitaler-vc-stammtisch-dus-maerz-2022-cybersicherheit-in-krisensituationen.html","https://www.internet-sicherheit.de/index.html","0","institut für internet-sicherheit (if(is))","0"
"postgrespro.ru","1","https://postgrespro.ru/list/id/4FB38F16.4010603@internet-sicherheit.de","https://www.internet-sicherheit.de/","0","https://www.internet-sicherheit.de","0"
"intamt.eu","1","https://intamt.eu/2008/04/3-deutsch-russische-it-konferenz-fuer-studenten-informationstechnologien-im-modernen-alltagsleben/","http://www.internet-sicherheit.de/","0","institut für internet-sicherheit-","0"
"rephlex.de","1","https://rephlex.de/blog/2014/10/07/howto-linux-openvpn-server-schnell-und-einfach-installieren-und-konfigurieren/","https://www.internet-sicherheit.de/persistenten-vpn-tunnel-pzp-mit-openvpn-und-easy-rsa","1","persistenten vpn tunnel (pzp) mit openvpn und easy-rsa | digital knowledge","0"
"heavenarticle.com","1","https://heavenarticle.com/brand-marketing-online-critical-for-both-companies-and-individuals/","https://internet-sicherheit.de/","0","internet-sicherheit","0"
"com-sys.de","1","https://blog.com-sys.de/2018/02/02/imho-tag-der-unsinnigen-passwort-ratschlaege/","https://www.internet-sicherheit.de/aktuelles/news-mitteilungen/news-detailseite/article/das-ifis-auf-derwestende-passwoerter-sicher-verschluesselt-und-gut","0","institut für internet-sicherheit","0"
"beaglecomputer.org","0","https://www.beaglecomputer.org/project","https://openid.internet-sicherheit.de/at2000","0","openid.internet-sicherheit.de...","0"
"sicherheitsbeamter.online","0","https://sicherheitsbeamter.online/institute-for-internet-security/00715505","https://www.internet-sicherheit.de/","0","besuchen sie institute for internet security website","0"
"it-beratung-hannover.de","0","https://it-beratung-hannover.de/news00317.htm","http://www.internet-sicherheit.de/","0","instituts für internet-sicherheit","0"
"miete-hannover.de","0","https://miete-hannover.de/news00317.htm","http://www.internet-sicherheit.de/","0","instituts für internet-sicherheit","0"
"mflknr.de","0","https://www.mflknr.de/","https://www.internet-sicherheit.de/","0","institut für internetsicherheit","0"
"beagle.group","0","https://beagle.group/project","https://openid.internet-sicherheit.de/at2000","0","openid.internet-sicherheit.de...","0"
"hausverwaltung-isernhagen.de","0","https://hausverwaltung-isernhagen.de/news00317.htm","http://www.internet-sicherheit.de/","0","instituts für internet-sicherheit","0"
"infosucher.de","0","https://www.infosucher.de/digitale-welt/windows-xp-rechner-im-netz-ist-k-nftig-gefahrenquelle","http://www.internet-sicherheit.de/","0","www.internet-sicherheit.de","0"
"openbeagle.org","0","https://openbeagle.org/project","https://openid.internet-sicherheit.de/at2000","0","openid.internet-sicherheit.de...","0"
"it-consulting-hannover.de","0","https://it-consulting-hannover.de/news00317.htm","http://www.internet-sicherheit.de/","0","instituts für internet-sicherheit","0"
"fischer2.com","0","https://www.fischer2.com/nachrichten/93-versicherung/edv/220-wie-sich-unternehmen-vor-hackerangriffen-schuetzen-koennen.html","http://www.internet-sicherheit.de/","0","www.internet-sicherheit.de","0"
"marcsel.eu","0","http://www.marcsel.eu/LW0501SECCYBER.html","http://www.internet-sicherheit.de/","0","de - internet-sicherheit.de - norbert pohlman (teletrust)","0"
"mmk-online.eu","0","http://mmk-online.eu/film/kino/2010/the-social-network/index.htm","http://www.internet-sicherheit.de/","0","institut für internet-sicherheit - if(is)","0"
"haus-verwaltung-hannover.de","0","https://haus-verwaltung-hannover.de/news00317.htm","http://www.internet-sicherheit.de/","0","instituts für internet-sicherheit","0"
"finanzen-versicherungen-online.de","0","http://www.finanzen-versicherungen-online.de/2014/12/10/weihnachtsgeschenke-im-internet-kaufenoe-4848/","http://www.internet-sicherheit.de/","1","http://www.internet-sicherheit.de/…","0"
"infosat-europe.com","0","https://www.infosat-europe.com/digitale-welt/windows-xp-rechner-im-netz-ist-k-nftig-gefahrenquelle","http://www.internet-sicherheit.de/","0","www.internet-sicherheit.de","0"
"dynator.de","0","http://www.dynator.de/9281.html","http://www.internet-sicherheit.de/","0","institut für internet-sicherheit","0"
"internetsicherheit.de","0","https://internetsicherheit.de/","https://www.internet-sicherheit.de/","0","","0"
"digiknow.de","0","http://digiknow.de/feed","https://www.internet-sicherheit.de/feed","0","","0"
"urlm.de","0","http://urlm.de/g/o/d/18907746","http://www.internet-sicherheit.de/","0","","0"
"oadoi.org","0","https://oadoi.org/10.1109/EC2ND.2011.16","http://www.internet-sicherheit.de/uploads/media/On-Botnets-that-use-DNS-for-Command-and-Control.pdf","0","","0"
"verwaltung-hannover.de","0","https://verwaltung-hannover.de/news00317.htm","http://www.internet-sicherheit.de/","0","instituts für internet-sicherheit","0"
"bit.ly","0","http://bit.ly/13xmbfW","http://www.internet-sicherheit.de/aktuelles/mitteilungen/nachricht/nachricht-detail/cebit-2013-kostenfreie-messerundgaenge-fuer-mitte/?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=@mit_sicherheit","0","","0"
"beagleconnect.net","0","https://beagleconnect.net/project","https://openid.internet-sicherheit.de/at2000","0","openid.internet-sicherheit.de...","0"
"pocketbeagle.net","0","https://pocketbeagle.net/project","https://openid.internet-sicherheit.de/at2000","0","openid.internet-sicherheit.de...","0"
"pocketbeagle.info","0","https://pocketbeagle.info/project","https://openid.internet-sicherheit.de/at2000","0","openid.internet-sicherheit.de...","0"
"infoportal24.de","0","https://www.infoportal24.de/digitale-welt/windows-xp-rechner-im-netz-ist-k-nftig-gefahrenquelle","http://www.internet-sicherheit.de/","0","www.internet-sicherheit.de","0"
"cylex-branchenbuch-gelsenkirchen.de","0","http://www.cylex-branchenbuch-gelsenkirchen.de/firma-home-gelsenkirchen/institut-fuer-internet-sicherheit--ifis--13078729.html","https://www.internet-sicherheit.de/","1","https://www.internet-sicherheit.de/","0"
"immobilienservice-hannover.de","0","https://immobilienservice-hannover.de/news00317.htm","http://www.internet-sicherheit.de/","0","instituts für internet-sicherheit","0"
"f-i-ts.info","0","https://fitsde-test.f-i-ts.info/line1/blog/events/it-was-safe-rueckblick-between-the-towers-veranstaltung-in-frankfurt/","http://www.internet-sicherheit.de/","0","institut für internet-sicherheit","0"
"computerview.de","0","https://www.computerview.de/computerfallstricke-peinliche-situationen-vermeiden/","https://www.internet-sicherheit.de/","0","sicherheitsexperten","0"
"osb-alliance.de","0","https://osb-alliance.de/mitglied/wissenschaftliche-partner-und-institute","https://www.internet-sicherheit.de/","0","institut für internet-sicherheit (westfälische hochschule)","0"
"websitedetection.com","0","https://websitedetection.com/web-site-list-2090","https://www.internet-sicherheit.de/index.html","1","if-is.net","0"
"ecsec.de","0","https://www.ecsec.de/aktuelles/detailansicht/initiative-strong-authentication-now-started-to-prevent-cyber-crime/","https://www.internet-sicherheit.de/","0","https://www.internet-sicherheit.de/","0"
"idg.zone","0","https://cf.frontend.onecms.idg.zone/a/eco-verband-schiebt-blockchain-standards-an,3549645","https://www.internet-sicherheit.de/","0","institut für internet-sicherheit","0"
"pirdu.com","0","https://pirdu.com/how-to-start-a-home-business-onlines-with-affiliate-marketing/","https://internet-sicherheit.de/","0","internet-sicherheit","0"
"bochum-wirtschaft.de","0","https://www.bochum-wirtschaft.de/netzwerkarbeit/","https://www.internet-sicherheit.de/","0","","0"
"listodirectory.com","0","https://listodirectory.com/website-list-502/","https://internet-sicherheit.de/","0","internet-sicherheit","0"
"microtec-suedwest.de","0","https://www.microtec-suedwest.de/news-termine/newsuebersicht/item/1458-erhebung-von-gefaehrdungen-in-baden-wuerttembergischen-unternehmen","https://www.internet-sicherheit.de/","0","institut für internet-sicherheit der westfälischen hochschule, gelsenkirchen","0"
"bestsitesdirectory.com","0","https://bestsitesdirectory.com/website-list-260/","https://internet-sicherheit.de/","0","internet-sicherheit","0"
"hu-berlin.de","0","https://openwgt.informatik.hu-berlin.de/W2014-ITS","http://www.internet-sicherheit.de/service/tools/patches","1","http://www.internet-sicherheit.de/service/tools/patches/","0"
"boreus.de","0","https://developer-com.de.dns.boreus.de/news/sicherheit/eco-bietet-kostenlosen-website-scan-65278.html","http://www.internet-sicherheit.de/","0","instituts für internet-sicherheit","0"
"infosat.info","0","https://www.dvb-t.infosat.info/digitale-welt/windows-xp-rechner-im-netz-ist-k-nftig-gefahrenquelle","http://www.internet-sicherheit.de/","0","www.internet-sicherheit.de","0"
"sn.de","0","https://www.sn.de/mein-schwerin/leben/gesellschaft-soziales/senioren-pflege/sicherheit/sicher-unterwegs-im-weltweiten-netz/","http://www.internet-sicherheit.de/","0","www.internet-sicherheit.de","0"
"officecamp.de","0","https://officecamp.de/EC08/Referenten","http://www.internet-sicherheit.de/","0","http://www.internet-sicherheit.de","1"
"igu.de","0","http://www.igu.de/inhalte/2011/","http://www.internet-sicherheit.de/","0","www.internet-sicherheit.de","1"
"drhellberg.de","0","https://drhellberg.de/news00317.htm","http://www.internet-sicherheit.de/","0","instituts für internet-sicherheit","0"
"torsten-fechner.de","0","http://torsten-fechner.de/Viren_Wurmer_Trojaner_Hoaxes/aktuell/aktuell_7/body_aktuell_7.html","http://www.internet-sicherheit.de/","0","http://www.internet-sicherheit.de","0"
"stlb.me","0","https://sm-staging.stlb.me/investmentchancen/secucloud","http://www.internet-sicherheit.de/","0","(if(is))","0"
"lohra-wiki.de","0","http://www.lohra-wiki.de/index.php5?title=IT-Sicherheit&oldid=7549","http://www.internet-sicherheit.de/","1","[5]","0"
"realizes.me","0","https://realizes.me/?links=796","https://openid.internet-sicherheit.de/","1","openid.internet-sicherheit.de","0"
"digiz-ow.de","0","https://www.digiz-ow.de/servicemarken/infos/selbsttests-zur-it-sicherheit-4395434","https://www.internet-sicherheit.de/","0","institut für internet-sicherheit if(is)","0"
"bbb.io","0","https://www.bbb.io/project","https://openid.internet-sicherheit.de/at2000","0","openid.internet-sicherheit.de...","0"
"suchhund.ch","0","http://www.suchhund.ch/web/Internet/Internetsicherheit.html","http://www.internet-sicherheit.de/","1","institut für internet-sicherheit: routenplaner","0"
"mynewsdesk.com","0","https://www.mynewsdesk.com/de/procilon/pressreleases/initiative-starke-authentisierung-jetzt-zur-vorbeugung-gegen-cyber-kriminalitaet-gestartet-2133294","https://www.internet-sicherheit.de/","1","https://www.internet-sicherheit.de/","0"
"007software.net","0","http://007software.net/science-avira-the-ites-project/","http://www.internet-sicherheit.de/en/institut/news/news","0","ifis (institute for internet security)","0"
"beagle.cc","0","https://www.beagle.cc/project/","https://openid.internet-sicherheit.de/at2000","0","openid.internet-sicherheit.de...","0"
"hedwig-gerling.de","0","https://hedwig-gerling.de/archives/06-01-2015_06-30-2015.html","http://www.internet-sicherheit.de/crypto-poster","0","sicherheit von verschlüsselungsalgorithmen","0"
"openbeagle.com","0","https://www.openbeagle.com/project","https://openid.internet-sicherheit.de/at2000","0","openid.internet-sicherheit.de...","0"
"beagle-connect.com","0","https://www.beagle-connect.com/project","https://openid.internet-sicherheit.de/at2000","0","openid.internet-sicherheit.de...","0"
"it-beratung-hannover.de","0","https://mail.it-beratung-hannover.de/news/news006190.htm","http://www.internet-sicherheit.de/","0","instituts für internet-sicherheit","0"
"it-consulting-hannover.de","0","https://mail.it-consulting-hannover.de/news/news006190.htm","http://www.internet-sicherheit.de/","0","instituts für internet-sicherheit","0"
"heinz-schmitz.org","0","https://heinz-schmitz.org/index.php/nachrichtenleser/digitalisierung-braucht-verlaesslichkeit.html","https://www.internet-sicherheit.de/aktuelles/messen/cebit/cebit-2017/uebersicht.html","0","https://www.internet-sicherheit.de/aktuelles/messen/cebit/cebit-2017/uebersicht.html","1"
"pressetext.com","0","https://www.pressetext.com/news/20060802039?likes=dislike/","http://www.internet-sicherheit.de/sicherheitskonzept.html","1","http://www.internet-sicherheit.de/sicherheitskonzept.html/","0"
